id,name,city,address_1,address_2,lat,lon
13956192,"Campus London","London","4-5 Bonhill Street, EC2A 4BX",,51.52269,-0.08535
13969032,"19 Eastbourne Terrace, W2 6LG ","London","Entrance off Platform 1, Paddington Station  ",,51.518188,-0.17828
13989752,"The Whisky Bond","Glasgow","Dawson Road",,55.876835,-4.256888
14017382,"Department of Computer Science","Warwick","University Of Warwick",,52.381615,-1.564279
14038792,"Fazeley Studios","Birmginham","191 Fazeley Street",,52.477859,-1.881424
14060422,"The Bakery","London"," 25 City Road, London, EC1Y 1AA ",,51.523106,-0.08729
1407733,"The Two Chairmen","London","39 Dartmouth St","SW1H 9BP",51.500644,-0.13176
14081162,"Urban Coffee Company","Birmingham","30 Church St, B3 2NP",,52.482677,-1.901019
1408458,"Cavendish Conference Centre","London W1G 9DT","22 Duchess Mews",,51.519542,-0.145541
14107602,"The Green Man ","London EC2R 8EJ","No 1 Poultry",,51.513573,-0.090713
1417100,"The Marquis of Granby","London","142 Shaftesbury Avenue,","Cambridge Circus",51.513437,-0.128906
14204082,"Enterprise Zone","Sheffield","210 Portobello, S1 4AE",,53.381428,-1.480548
1420824,"The Pipeline Bar","London","Middlesex Street E1 7 DA",,51.51284,-0.057643
14262722,"The Flying Horse","London, EC2A 2ER","52 Wilson Street",,51.520485,-0.084997
14308262,"Business Design Centre","London","52 Upper St  London, Greater London N1 0QH",,51.535686,-0.106237
14321962,"Just Eat offices","London EC4M 7RF","2 Fleet Place",,51.515308,-0.1033
14321962,"Just Eat offices","London EC4M 7RF","2 Fleet Place",,51.516544,-0.103397
1432252,"IBM Southbank (SE1 9PZ)","London","76/78 Upper Ground","Southbank",51.506952,-0.111438
14370222,"Skills Matter at the Dumbo Spot, NYC","NYC","160 Water Street, New York, 11201",,40.703106,-73.987167
14382872,"Regent's Park Hub","London","NW1 4RU",,51.53257,-0.157878
1439150,"Bierschenke","London","46 Essex Street","Westminster",51.512933,-0.113116
14399202,"Cardinal Place","London","76-98 Victoria St, SW1E 5JD",,51.497093,-0.13845
1441185,"Quest Room, Institute of Directors","London","116 Pall Mall",,51.507066,-0.132654
1445938,"The Lamb","London","94 Lambs Conduit Street","WC1N 3LZ",51.522974,-0.119092
14490212,"Holland Park Ecology Centre ","London","W8 6LU",,51.50235,-0.205966
14490212,"Holland Park Ecology Centre ","London","W8 6LU",,51.50239,-0.205955
14490212,"Holland Park Ecology Centre ","London","W8 6LU",,51.502396,-0.205961
1449910,"Bletchley Park - National Codes Centre","Milton Keynes","The Mansion","MK3 6EB",51.996826,-0.738573
1453826,"The Brewery","London","Chiswell Street","EC1Y 4SD",51.520996,-0.092077
1459239,"Limehouse Town Hall","London","646 Commercial Rd, E14 7HA",,51.515003,-0.070197
1470355,"White Bear Yard","London","2nd Floor, White Bear Yard","144a Clerkenwell Road",51.522272,-0.109804
1470768,"Orrick","London","107 cheapside","EC2V 6DN",51.513972,-0.093158
14764322,"Malvern Hills District Council, Council Chamber, The Council House","Malvern ","Avenue Road",,52.110077,-2.318691
14808212,"MicroTek","New York City","90 Broad St 11th Floor New York City, NY 10004-2",,40.703754,-74.011627
14834822,"Net-A-Porter. 1 The Village Offices, Westfield London Shopping Centre","London","Ariel Way W12 London",,51.50662,-0.219758
14834822,"Net-A-Porter. 1 The Village Offices, Westfield London Shopping Centre","London","Ariel Way W12 London",,51.507526,-0.219097
1485879,"The Lord Raglan","London"," 61 St Martin's Le Grand, City of London",,51.515862,-0.097026
1499037,"Cargo","London","83 Rivington Street","Shoreditch, EC1V 9EY",51.526233,-0.079205
14997342,"The Argyle","London","1 Greville Street, London, EC1N 8PQ",,51.519146,-0.108939
1504781,"Museum of London","London","150 London Wall","EC2Y 5HN",51.51759,-0.096855
1504781,"Museum of London","London","150 London Wall","EC2Y 5HN",51.517688,-0.09642
1504781,"Museum of London","London","150 London Wall","EC2Y 5HN",51.51777,-0.096407
1504781,"Museum of London","London","150 London Wall","EC2Y 5HN",51.51783,-0.096286
15074632,"Rainmaking Loft"," London, E1W 1TW","International House 1 St Katharine’s Way",,51.50724,-0.074055
15083952,"The Breakfast Club","London","12-16 Artillery Lane, Spitalfields",,51.520306,-0.07741
15185942,"The British Academy,","London"," 10-11 Carlton House Terrace, London SW1Y 5AH ",,51.506477,-0.131358
15186722,"East Midlands Conference Centre","Nottingham","University Park, NG7 2RJ",,52.938637,-1.195158
1519884,"Erlang Solutions","London","The London Fruit and Wool Exchange E1 6EU",,51.518826,-0.075438
15200122,"Home of the Royal College of General Practitioners","London","30 Euston Square",,51.527443,-0.130868
15220702,"King","London","Central Saint Giles, 1 St Giles High Street, WC2H 8AG",,51.51564,-0.127833
15225682,"VisualDNA HQ","London","67-71 Shoreditch High Street, E1 6JJ",,51.524128,-0.076224
1524027,"West Road Concert Hall","Cambridge CB39DP","11, West Road",,52.202744,0.108234
15295182,"JKTL Nash Lecture Theatre (K2.31)","London","King's Building, Strand Campus, King's College London",,51.512012,-0.116622
1531258,"Congress Centre","London","28 Great Russell Street",,51.517807,-0.127561
15348582,"University of Westminster - Cavendish ","London","115 New Cavendish St, London W1W 6UW",,51.520756,-0.13989
15372632,"Gourmet Burger Kitchen","London","Old Spitalfields Market",,51.519157,-0.076845
1538335,"Elmia ","Jönköping","-",,57.781799,14.15851
15390272,"Grovensor Casino Russell Square","London","61-66 Russell Square",,51.521835,-0.124163
15457252,"BAE Systems Detica","London","Blue Fin Building, 110 Southwark Street, London, SE1 0SU",,51.506313,-0.099871
15522402,"Mind Candy HQ","London","15 Bonhill Street, EC2A 4DN",,51.523033,-0.085178
15549602,"Virgin Media Game Space","London","73 Leonard Street, EC2A 4QS",,51.524765,-0.082999
15628052,"The Crown and Shuttle Pub","London","226 Shoreditch High Street London, Greater London E1 6JE",,51.526409,-0.078068
15647792,"Bristol Hotel","Bristol","Prince St",,51.44996,-2.596754
15648522,"Erlang Solutions","London","Suite 1.01, New Loom House, 101 Back Church Lane , E1 1LU London",,51.51276,-0.067536
15673222,"makeshift.io","London","12 Mallow Street, London EC1Y 8RQ",,51.524769,-0.088613
1569305,"London South Bank University","London","90 - 100 London Road, Elephant and Castle, SE1 6LN",,51.496994,-0.102633
15734512,"New Mountbatten Building","Southampton","University of Southampton",,50.936871,-1.396931
1577132,"Thomson Reuters","London","South Colonnade, Canary Wharf",,51.505085,-0.02105
15785872,"Pizza Express Clerkenwell - Road","London","1 Clerkenwell Road, Clerkenwell, EC1M 5PA",,51.523151,-0.098785
15797612,"Fitch Ratings","London","30 North Colonnade, London E14 5GN",,51.504829,-0.016271
1581180,"Channel 4 Television Corporation","SW1P 2TX","124 Horseferry Road, London",,51.495758,-0.133237
15835382,"IntuDigital","SW1H 0BT","40 Broadway, London ",,51.499767,-0.132984
1588855,"Somerset House","London","WC2R 1LA",,51.510731,-0.116938
15919422,"The Swedenborg Society","London","21 Bloomsbury Way,",,51.518013,-0.122864
1592672,"Innovation Warehouse","London","Smithfield - 2nd Fl., Suite J","EC1A 9PT",51.500152,-0.126236
15940262,"Edmond J Safra Lecture ","London WC2R 2LS ","Strand Campus",,51.50547,-0.112444
15981332,"Garden Room and Conservatory, Level 3, Barbican Centre","London","Silk Street, EC2Y 8DS",,51.51996,-0.092998
15987532,"Garden Room and Conservatory, Level 3, Barbican Centre","London","Silk Street, EC2Y 8DS, London",,51.519863,-0.091699
15987872,"Buckingham Room, Hilton Metropole","London","225 Edgware Rd, London W2 1JU",,51.519142,-0.169493
1603678,"National Audit Office","London","157-197 Buckingham Palace Road",,51.492218,-0.148023
1607618,"Forward","London","Floor 1, Centro 3, 19 Mandela Street, Camden NW1 0DU",,51.538654,-0.137305
1607643,"IT University","Copenhagen","Rued Langgaards Vej 7 2300 Copenhagen, Denmark 7218 5000",,55.659889,12.591188
1612322,"The Guardian","London","Kings Place, 90 York Way",,51.53511,-0.121731
1612324,"The Guardian","London","90 York Way, N1 9GU",,51.53373,-0.12234
1619822,"The Rochelle School","London","Arnold Circus, London, E2 7ES",,51.526241,-0.074549
16210072,"The Yorkshire Grey","London","2 Theobalds Road WC1X 8PN",,51.52153,-0.113559
16224832,"Mozilla London","London","101 St. Martins Lane (3rd Floor)","WC2N 4AZ",51.510342,-0.127076
16225002,"Mozilla","London","Mozilla, Floor 3, 101 St Martin's Ln, London, United Kingdom","WC2N 4AZ",51.511215,-0.119824
16384932,"The Proud Archivist","London","2-10 Hertford Road, London N1 5ET",,51.538296,-0.078784
16393922,"Ravensbourne","London","6 Penrose Way Greenwich Peninsula London SE10 0EW",,51.501736,0.005539
16422192,"Club Quarters","London","8 Northumberland Avenue","WC2N 5BY",51.507103,-0.126016
16434612,"Kings Place","London","90 York Way, N1 9AG",,51.534649,-0.122138
16463102,"Jailmake","London","Unit 1a, East Dulwich Road, SE22 9BA",,51.462006,-0.067536
16511202,"Naturbier","Madrid","Plaza de Santa Ana 9",,40.414413,-3.700767
16529572,"BL-NK","London, N1 6AZ"," 37 East Road",,51.528011,-0.088357
16573452,"Idea London","London","69 Wilson Street, EC2A 2BB",,51.521965,-0.084819
16596212,"DigitasLBi","London","146 Brick Lane",,51.523487,-0.071515
16596702,"Red Badger","London","12 Mallow Street, EC1Y 8RQ",,51.524769,-0.088613
16599012,"London college of fashion","London","20 John Prince's Street London, W1G 0BJ",,51.51525,-0.142927
16637492,"Red Badger","London","12 Mallow Street London EC1Y 8RQ, London",,51.524769,-0.088613
16729312,"WEB CONFERENCE ONLY","San Jose","See Description for Details","BDU University",37.39,-121.9
16731112,"Judge Business School","Cambridge","Trumpington Street",,52.200577,0.119811
16759532,"Central working","London","6-8 Bonhill Street",,51.522648,-0.085298
16815432,"Southampton University","Southampton","University Road 1",,50.932808,-1.39543
16859922,"The Old Truman Brewery","London","85 Brick Lane, London E1 6QL",,51.521683,-0.071814
16887402,"Gumtree","Richmond","2 Whittaker House, Whittaker Avenue, TW9 1EH",,51.458687,-0.307594
16999532,"Rainmaking Loft","London","International House 1 St Katharine’s Way, London, E1W 1UN",,51.50724,-0.074055
17011422,"Queen Ann Building - Room 175 (QA175)","London","Old Royal Naval College, 30 Park Row, University of Greenwich",,51.483315,-0.00396
17103432,"Guildhall Library","London","Aldermanbury, London EC2V 7HH",,51.51556,-0.092994
17145382,"Aspect Capital","London","10 Portman Square",,51.516552,-0.154794
17145432,"Pivotal Labs","London","Bentima House, 168-172 Old Street",,51.525024,-0.090486
17199922,"SapientNitro","London","Eden House, 8 Spital Square, E1 6DU",,51.520859,-0.077703
17258302,"6th Floor, Royal Festival Hall","London","Belvedere Road, SE1 8XX (Tube: Embankment)",,0,0
17296872,"International House","London","1 St Katharine’s Way, London, E1W 1",,0,0
17300632,"uSwitch","London","Notcutt House, 36 Southwark Bridge Road","SE1 9EU",51.50612,-0.095859
17397392,"HQs of Facebook, Twitter, Google, LinkedIn and HubSpot ","Dublin","Grand Canal Square",,0,0
17445082,"Grange Tower Bridge Hotel","London E1 8GP ","45 Prescot Street ",,51.511654,-0.071703
17492492,"Create Space London, 11th Floor Wembley Point","Wembley","1 Harrow rd",,51.545181,-0.272973
1752361,"Innovation Warehouse","London","1st Floor, 1 East Poultry Avenue","EC1A 9PT",51.519054,-0.102713
1752361,"Innovation Warehouse","London","1st Floor, 1 East Poultry Avenue","EC1A 9PT",51.519106,-0.101962
17636092,"Telerik Offices","London","14 Austin Friars",,51.515663,-0.085618
17645662,"Gresham college ","London"," Barnard's Inn Hall Holborn London EC1N 2HH ",,51.517551,-0.109794
17720442,"Space Expo","Noordwijk","Keplerlaan 3, 2201 AZ Noordwijk Zh, Netherlands",,52.215271,4.42089
17811852,"Impact Hub - King's Cross","London","34b York Way, N1 9AB",,51.532749,-0.122227
17831902,"Skills Matter","London","116-120 Goswell Road",,51.524506,-0.098982
17891112,"Bloomberg European HQ","EC2A 1PQ","39-45 Finsbury Square, City Gate House",,51.520084,-0.086223
17905002,"Central Foundation Boys’ School","London","Cowper Street EC2A 4SH",,51.525265,-0.085861
17948492,"Skimlinks","London, N1 6BL","52 Bevenden Street",,51.52951,-0.085943
17973542,"Shoreditch Village Hall","London","33 Hoxton Square N1 6NN",,51.527618,-0.080601
1798261,"Forward","London","Forward Floor 2, Centro 4, 19 Mandela Street , NW1 0DU  ",,51.537757,-0.136775
1798261,"Forward","London","Forward Floor 2, Centro 4, 19 Mandela Street , NW1 0DU  ",,51.537758,-0.136775
17997452,"Pivotal Labs","London","Bentima House, 168-172 Old Street, EC1V 9BP",,51.525036,-0.090498
18003942,"Makerversity","London","Somerset House, Victoria Embankment, West Goods Entrance, WC2R 1LA",,51.510742,-0.11695
18041762,"The Village Hall","London","Shoreditch Works, 33 Hoxton Square",,51.527737,-0.08092
18089902,"Goldman Sachs","London","7th Floor, River Court, 120 Fleet Street, London, EC4A 2BE",,51.514534,-0.105537
18111882,"News UK","London","13th Floor, 3 Thomas More Square, E98 1XY",,51.508183,-0.067389
18114952,"Rainmaking Loft - St. Katherines Docks","London","International House, 1 St. Katharines Way, London, E1W 1UN",,51.507324,-0.07373
1811611,"London Hilton","London","Park Lane",,51.508205,-0.154591
18181902,"Chandler house, G10","London","Wakefield street WC1N 1PF",,51.525982,-0.122866
18226492,"Greater London House","London","Hampstead Road, NW1 7QX",,51.53345,-0.13963
18226492,"Greater London House","London","Hampstead Road, NW1 7QX",,51.533451,-0.13963
18230402,"MOO ","London","32-38 Scrutton Street (Rear), EC2A 4RQ",,51.522842,-0.081826
18316792,"Chadwick G04, Chadwick Building, UCL","London","Gower Street, London, WC1E 6BT",,51.524784,-0.133439
1836811,"Red Market","London, EC2A","288 - 299 OLD STREET",,51.526806,-0.081206
18427702,"7 Digital","London","3rd Floor 69 Wilson Street London, EC2A 2BB",,51.521976,-0.084831
18448082,"Dana Centre","London","165 Queens Gate, SW7 5HD",,51.4972,-0.179127
18450842,"VE Interactive Ltd.","London","15-19 Bakers Row, EC1R 3DG",,51.523758,-0.109868
18483622,"Google Campus","London","4-5 Bonhill St, London EC2A 4BX",,51.522579,-0.085512
18503622,"Harvey Nash ","London","Heron Tower, 110 Bishopsgate, EC2N 4AY",,51.516247,-0.080935
18514922,"Floor 4, Greater London House","London","Mornington Crescent, NW1 7EJ",,0,0
18519322,"Level 39","London","One Canada Square, Canary Wharf, E14 5AB",,51.504963,-0.019462
18534812,"Pervasive Media Studio ","Bristol ","Watershed, 1 Canons Rd Harbourside, BS1 5TX",,51.45163,-2.598225
18585602,"The Up Group (at the Upper Deck)","London","18th Floor, Millbank Tower, 21-24 Millbank",,51.492,-0.125671
18624412,"Impact Hub Westminister","London","1st Floor New Zealand House, 80 Haymarket, London, SW1Y 4TE",,51.507912,-0.131794
18647572,"UCL Medical Sciences Building -  Room number: 131 A V Hill Lecture Theatre","London","Malet Place, WC1E 6BT",,51.524784,-0.133439
18652292,"Shoreditch Village Hall","London","33 Hoxton Square N1 6NN",,51.527618,-0.080601
18670102,"The Marquis of Westminster","London","50 WARWICK WAY, LONDON, SW1V 1RY",,51.491901,-0.140516
18697142,"Barclays Accelerator ","London","69-89 Mile End Road, E1 4UJ",,51.520885,-0.051824
18697142,"Barclays Accelerator ","London","69-89 Mile End Road, E1 4UJ",,51.52116,-0.050588
18755392,"Hotels.com","London","Angel Building, 407 St John St","EC1V",51.53138,-0.106974
18778792,"Department of Computer Science, University of York","York","Deramore Lane, University of York, Heslington, York, YO10 5GH",,53.948662,-1.028911
1880951,"The Barley Mow","London","127 Curtain Road, Shoreditch EC2A 3BX",,51.525906,-0.080325
18892602,"The Anthologist","London","58 Gresham Street, EC2V 7BB",,51.514812,-0.091113
18929152,"The Old Truman Brewery","London","15 Hanbury Street, The Truman Brewery, Shoreditch E1 6QR London",,51.520237,-0.073113
1893071,"The Scoop Amphitheatre","London","2A More London Riverside, London , SE1 2DB,",,51.504986,-0.079318
1893071,"The Scoop Amphitheatre","London","2A More London Riverside, London , SE1 2DB,",,51.50503,-0.079313
18960762,"Central Working Whitechapel","London","68-89 Mile End Road, E1 4TT",,51.520901,-0.052804
1907181,"Atos Origin Offices","London","4 Triton Square, NW1 3HG",,51.525173,-0.140431
19130622,"Google London","London","123 Buckingham Palace Road, SW1W 9SH",,51.493111,-0.146531
19136882,"IDEALondon","London","69 Wilson St, EC2A 2BB ",,51.521976,-0.084831
19231742,"The Spectator Bar - Near St Paul's","London","6 Little Britain, London, EC1A 7BX",,51.517094,-0.098023
19480432,"Coaver Club","Exeter","County Hall, Topsham Road",,50.705849,-3.503075
19488882,"Net A Porter HQ","London"," 1 The Village Offices, Westfield London Shopping Centre, W12 7GF ",,51.50758,-0.22128
19496922,"Puppet Labs","London","2nd Floor, Woolyard, 52 Bermondsey Street",,51.50152,-0.082408
19496922,"Puppet Labs","London","2nd Floor, Woolyard, 52 Bermondsey Street",,51.506432,-0.12719
19504802,"Royal Statistical Society","EC1Y 8LX","12 Errol St, London",,51.522533,-0.090934
19546582,"Ace Hotel Shoreditch","London"," 100 Shoreditch High St, London E1 6JQ, United Kingdom",,51.525753,-0.077249
19555862,"UCL Roberts building","London","Malet Place, WC1E 7JE",,51.522984,-0.13223
19560652,"UCL Roberts building - Enter through Engineering Coffee area","London","Corner of Torrington Place and Malet Place, WC1E 7JE",,51.522984,-0.13223
19638002,"Yard Pizzeria","London","140 Tabernacle Street",,51.525864,-0.084129
19732712,"St Christopher's Inn","London","Borough High Street",,51.504475,-0.090441
19744572,"The NET-A-PORTER Group","London","Westfield London Shopping Centre, Ariel Way, W12",,54.072437,-2.784392
19748942,"Paddy Power plc, ","Dublin","Power Tower, Belfield Office Park, Beech Hill Road, Clonskeagh, Dublin 4, Ireland",,0,0
19768252,"Pivotal","London","4th Floor Bentima House, 168-172 Old Street, EC1V 9BP",,51.525036,-0.090498
1985611,"Canonical Group Limited","London","27th Floor Millbank Tower 21-24 Millbank, SW1P 4QP",,51.491699,-0.12557
19862822,"Yager Bar (St Paul's) ","London","2 Old Change Court, Peters Hill, St Pauls, London, EC4M 8EN",,51.512524,-0.097464
19978922,"The Innovation Loft","London","69-89 Mile End Road, E1 4TT",,51.520901,-0.052804
20080402,"Ministry of Justice","London","102 Petty France",,51.499359,-0.136434
20090422,"Sherlock Holmes statue","London","(outside the exit of Baker Street Tube station)",,51.52251,-0.156623
20090422,"Sherlock Holmes statue","London","(outside the exit of Baker Street Tube station)",,51.52253,-0.156413
20093962,"Floating Desk","Gent","Visserij 260 (tegenover huisnummer 151)",,51.047371,3.73813
20100222,"Skills Matter Dublin","Dublin","For Address Details call +44 207 183 9040",,0,0
20142822,"ASOS Plc","London","Greater London House, Hampstead Road. London. NW1 7FB",,51.533401,-0.14602
20156272,"Business and Technology Centre","Stevenage","Bessemer Dr, SG1 2DX",,51.90163,-0.215861
20156712,"Christopher Ingold Building","London","XLG2 Auditorium, Christopher Ingold Building, 20 Gordon Street, WC1H 0AJ.",,51.52543,-0.132202
20244122,"Penderel's Oak","London","283-288 High Holborn",,51.51812,-0.115688
20268332,"School of Communication Arts","London","Brixton Hill, SW2 1JF",,51.459778,-0.116054
20304232,"hackerspace HSBXL","Brussels","Rue Moulin 40 / Molenstraat 40,  1210 St-Joost-ten-Noode,  Brussels,  Belgium",,50.855572,4.37038
20314592,"BT Centre","London","81 Newgate St, London EC1A 7AJ",,51.515751,-0.097978
20315732,"ONLINE Google Hangout","London","online",,51.50642,-0.12721
20347502,"The Helix","Dublin","Collins Ave, Glasnevin",,53.38916,-6.26478
20350782,"Birkbeck, University of London","London","Malet St WC1E 7HX",,51.521008,-0.127856
20461832,"Microsoft Devices ","London","2 Kingdom Street, Paddington, W2 6BD",,51.519039,-0.181715
20463162,"The MarketPlace, ExCeL London","London","Royal Victoria Dock, 1 Western Gateway, E16 1XL",,51.508171,0.027108
20464492,"Slug & Lettuce","London","19 Hanover St, London W1S 1YR",,51.513763,-0.141758
20464902,"The Vape Lab","London","232 Shoreditch High Street",,51.522068,-0.078111
20600832,"Mind Candy London","London, EC2A 4DN","15 Bonhill Street",,51.523045,-0.08519
20618902,"New Horizons ","Dublin","Ireland Strand House, 22-24 Strand Street Great, Dublin1",,53.340229,-6.22324
20641152,"60 Cannon Street","EC4N 6NP","London ",,51.51189,-0.092388
20641162,"60 Cannon Street","EC4N 6NP","London ",,51.51189,-0.092388
20666912,"One Canada Square","London","Canary Wharf E14",,51.50642,-0.12721
20685632,"Google Campus","London","4 -5 Bonhill Street",,51.522724,-0.086026
20685642,"Google Campus","London","4 -5 Bonhill Street",,51.522724,-0.086026
20751322,"Create Space","London","1 Harrow Road",,51.52216,-0.193576
20751322,"Create Space","London","1 Harrow Road",,51.54472,-0.273699
20751322,"Create Space","London","1 Harrow Road",,51.544746,-0.274085
20769572,"Skills Matter","London","116-120 Goswell Road, EC1V 7DP",,51.524509,-0.098982
20788962,"Canonical Group Limited  5th Floor, Blue Fin Building","London","110 Southwark Street",,51.505764,-0.100136
20881022,"ITV","London","200 Gray's Inn Road, London, WC1X 8XZ, UK, London",,51.523449,-0.114148
20901932,"Just-eat Office","London","Fleet place house, 2 fleet place, London, ec4m 7RF",,51.51642,-0.103211
20966752,"The Lincoln Arms","Dorking","Station Approach",,51.240318,-0.32461
21043462,"JLab@Level42","London","One Canada Square, Level 42, Canary Wharf, E14 5AB, London,",,51.504963,-0.019462
21051552,"The Shed","London","18 Hanway Street W1T 1UF",,51.516953,-0.131943
21074222,"ustwo","London","62 Shoreditch High Street, London, E1 6JJ",,51.524136,-0.076236
21074242,"ustwo","London","62 Shoreditch High St, E1 6JJ",,51.524136,-0.076236
21099512,"IFI","Dublin","Eustace street 6",,53.34462,-6.26498
21123582,"Shoreditch Village Hall ","London","33 Hoxton Square - London, N1 6PB",,51.527145,-0.081472
21183272,"Central Foundation Boys School","London","Cowper Street, London, EC2A 4SH",,51.525265,-0.085861
21183642,"Shoreditch Village Hall  ","London N1 6PB","33 Hoxton Square",,51.527145,-0.081472
21184702,"Level 39","London","1 Canada Square",,51.504555,-0.01929
2131221,"SOAS","London","Woburn Suite Large Room (B102) Thornhaugh Street, Russell Square",,51.522129,-0.125031
21324532,"London Fields Brewery","London","365-366 Warburton Street E8 3RR",,51.538456,-0.058414
21352642,"Facebook London","London","Brock Street NW1 2PY",,51.526398,-0.138404
21445782,"Fab Lab London","London","1-3 Fredrick's Place - off Old Jewry / Near Bank Station",,51.51413,-0.091021
21449272," Fab Lab London","London","Current place: Fab Lab London 1 Fredrick's Place - off Old Jewry / Near Bank Station, London",,0,0
21449772,"Fab Lab London","London","1, Fredericks Place London, EC2R 8AE",,51.514275,-0.091237
21449782,"Fab Lab London","London","1, Fredericks Place London, EC2R 8AE",,51.514275,-0.091237
21449792,"Fab Lab London","London","1, Fredericks Place London, EC2R 8AE",,51.514275,-0.091237
21462972,"Rainmaking Loft, International House","London","1 St. Katharines Way, E1W 1UN",,51.507324,-0.07373
21478452,"Shoreditch Works","London","the best coworking space in tech city, London",,51.5205,-0.09743
21479352,"PrintME","London","37th Floor, One Canda Square, Canary Wharf",,51.504555,-0.01929
21501252,"University of Ulster","London EC1R 4TF","St James House, 10 Rosebery Avenue, Holborn",,51.52254,-0.111461
21603952,"Smokehouse","London","Regents Park    (in the Park)",,51.531204,-0.15156
21634102,"GoCardless","London","338-346 Goswell Road","EC1V 7LQ",51.53071,-0.103844
21640892,"Online Webinar","Online","Online",,51.462582,-0.074072
21668552,"JustGiving Head Office ","London","2nd Floor, Blue Fin Building, 110 Southwark Street, London, SE1 0TA",,51.506321,-0.099883
21765132,"The Wallace Collection","London","Hertford House, Manchester Square London W1U 3BN ",,51.517704,-0.153143
22045772,"Rainmaking Loft London ","London","International House  1 St Katharine's Way  London E1W 1UN",,51.507324,-0.07373
22048832,"The Village Hall","London, N1 6NN","Shoreditch Works, 33 Hoxton Square",,51.527618,-0.080601
22197232,"The Village Hall, Shoreditch","London","33 Hoxton Square, N1 6NN",,51.527618,-0.080601
22198102,"Scott Room, The Guardian","London","Kings Place, 90 York Way, N1 9GU",,51.53492,-0.121705
22200462,"DataStax","Uxbridge","Regus Building, Lakeside House, 1 Furzeground Way, UB11 1BD",,51.508121,-0.442958
22252202,"With Associates, 54 Downham Road","London","N1 5AS",,51.539394,-0.08051
22260852,"Fish Island Labs","London","60 Dace Road",,51.537613,-0.023622
22261852,"The Village Hall","London","Shoreditch Works, 33 Hoxton Square N1 6NN",,51.527618,-0.080601
22307982,"True Start - Francis House","London","11 Francis Street",,51.496174,-0.136958
22322272,"The TechnoCentre","Coventry","CV1 2TT",,52.402966,-1.504175
22327882,"Lecture Theatre G06, Malet Place Roberts Engineering Building, UCL","London","Torrington Place, WC1E 7JE",,51.522865,-0.131962
22394032,"BBC New Broadcasting House","London","Portland Place, London, W1A 1AA",,51.51857,-0.143811
22417552,"Linux Recruit, @Waterloo, ","SE1 8HP","2-6 Boundary Row, London, ",,51.502064,-0.105824
22529932,"Vibrant Media, 3rd Floor","London","140 Aldersgate Street",,51.519764,-0.09727
22561692,"The Studio","Birmingham","Cannon Street",,52.479832,-1.897973
22576462,"The Britannia Pub, 1 Allen Street","London","Kensington,  W8 6UX",,51.497108,-0.194733
22586292,"GoCardless Ltd","London","338-346 Goswell Road","EC1V 7LQ",51.53071,-0.103844
22619782,"01zero-one","Soho","Hopkins Street",,51.513054,-0.134979
22654802,"Kings College London, Room 1.17, Franklin-Wilkins building, Waterloo Campus","London","Stamford Street, London SE1 8WA",,51.505028,-0.112805
22673972,"Queen Mary University of London, Informatics Teaching Laboratories (top floor meeting room)","London","Mile End Road E1 4NS",,51.522808,-0.043309
22673972,"Queen Mary University of London, Informatics Teaching Laboratories (top floor meeting room)","London","Mile End Road E1 4NS",,51.523418,-0.040544
22695232,"OpenTable,  15 Worship St","London","EC2A 2DT",,51.522453,-0.086066
22715322,"Buckley Building","London","49 Clerkenwell Green",,51.522671,-0.105531
22720082,"Google UK","London","123 Buckingham Palace Road",,51.493126,-0.147334
22749682,"Anglo Educational Monticello House ","London","45 Russell Square London WC1B 4JP",,51.520649,-0.125723
22754142,"ebee, Haymarket House","London","1 Oxendon St, SW1Y 4EE",,51.509991,-0.132343
22833442,"Royal Kensington Hotel ","London","2-24 Kensington High St, London W8 4PT",,51.502941,-0.188119
22834322,"The Lord Moon of the Mall (JD Wetherspoon) ","London","16-18 Whitehall London SW1A 2DY",,51.50647,-0.127544
22859862,"Digits 2 Widgets","London","61-63 Rochester Pl, London NW1 9JU",,51.544052,-0.139097
22939972,"Excel- London-Royal Victoria Dock","London","Royal Victoria Dock, 1 Western Gateway, London E16 1XL 020 7069 5000",,51.508171,0.027108
22940762,"Royal Observatory Greenwich Courtyard","London SE10 8XJ","Blackheath Avenue",,51.477814,-0.001442
22948282,"Corney & Barrow","London","12-14 Masons Avenue, London, EC2V 5BT",,51.515812,-0.090192
23016272,"hotel bloom!","Brussels"," Rue Royale 250, 1210 ",,50.855221,4.36646
23034332,"CAN Mezzanine","London, SE1 0EH","32-36 Loman St",,51.502949,-0.099793
23036992,"MRM Meteorite","London","76-80 Southwark St,  SE1 0PN.",,51.505245,-0.096773
23082922,"The Platform Bar at Central Saint Martins","London","Granary Building, 1 Granary Square, Kings Cross, London N1C 4AA",,51.5354,-0.125463
23108132,"Imperial College, Sherfield Building, Room SALC 10, Seminar and Learning Center, level 4","London","Imperial College Road, London SW7 5NH, London",,51.498753,-0.177667
23129372,"Trampery Publicis Drugstore","London","239 Old Street, EC1 9EY",,51.523579,-0.09877
23258762,"Campus london","London","4-5 BONHILL STREET LONDON EC2A 4BX",,51.522579,-0.085512
23293142,"CNCFD- Condé Nast College of Fashion & Design","London, W1D 4DR","16-17 Greek Street",,51.514126,-0.130675
23371082,"News Uk","London","1 London Bridge Street, London SE1 9GF",,51.499641,-0.09599
